Number of pairs,23936.000000
Number of unique pairs,3783
Average pair frequency,6.327254
Pair entropy,7.842861

Pair,Frequency,Proportion,Entropy Term,Mutual Information
blitzenkc dublinhempco,3.000000,0.000125,0.001126,10.323379
mcmythead emeraldzoo,3.000000,0.000125,0.001126,9.252937
mcmythead zamalhills,3.000000,0.000125,0.001126,9.476081
mcmythead ladybuggedhc,4.000000,0.000167,0.001453,9.763763
test going,3.000000,0.000125,0.001126,4.944634
climate change,3.000000,0.000125,0.001126,7.571843
uber driver,3.000000,0.000125,0.001126,8.665151
thetrumpreport trump,4.000000,0.000167,0.001453,6.046713
harlemriverdrive avenue,4.000000,0.000167,0.001453,6.554937
harlemriverdrive madison,4.000000,0.000167,0.001453,8.847472
harlemriverdrive sb,7.000000,0.000292,0.002380,7.550790
franklin d,5.000000,0.000209,0.001770,8.308476
roosevelt end,4.000000,0.000167,0.001453,8.126154
roosevelt drive,4.000000,0.000167,0.001453,8.765234
route ny,4.000000,0.000167,0.001453,4.426225
route state,4.000000,0.000167,0.001453,6.411356
route town,4.000000,0.000167,0.001453,6.494737
route parkway,4.000000,0.000167,0.001453,6.585709
route wantagh,4.000000,0.000167,0.001453,8.937084
route sodus,4.000000,0.000167,0.001453,8.937084
wine country,3.000000,0.000125,0.001126,6.634499
compare tests,4.000000,0.000167,0.001453,9.694770
compare iq,4.000000,0.000167,0.001453,8.154325
soho manhattan,4.000000,0.000167,0.001453,7.089614
conception erection,3.000000,0.000125,0.001126,10.323379
citi job,3.000000,0.000125,0.001126,6.196244
taconic parkway,4.000000,0.000167,0.001453,7.748860
peekskill road,6.000000,0.000251,0.002078,8.126154
peekskill ramp,6.000000,0.000251,0.002078,9.070616
peekskill hollow,6.000000,0.000251,0.002078,9.917914
hollow road,6.000000,0.000251,0.002078,8.126154
hollow ramp,6.000000,0.000251,0.002078,9.070616
georgewashingtonbridge wb,7.000000,0.000292,0.002380,7.327646
georgewashingtonbridge level,5.000000,0.000209,0.001770,8.600612
georgewashingtonbridge midspanupper,3.000000,0.000125,0.001126,9.763763
midspanupper level,3.000000,0.000125,0.001126,8.937084
wantaghstateparkway start,4.000000,0.000167,0.001453,7.684321
wantaghstateparkway directions,4.000000,0.000167,0.001453,6.446983
wantaghstateparkway route,4.000000,0.000167,0.001453,8.937084
wantagh state,4.000000,0.000167,0.001453,7.797650
wantagh parkway,4.000000,0.000167,0.001453,7.972003
wantagh ocean,4.000000,0.000167,0.001453,9.407088
starbucks ny,5.000000,0.000209,0.001770,4.649368
tests moron,3.000000,0.000125,0.001126,7.520018
wittpenn incident,3.000000,0.000125,0.001126,5.986088
wittpenn bridge,3.000000,0.000125,0.001126,7.535286
jsqline directions,5.000000,0.000209,0.001770,6.446983
jsqline incident,5.000000,0.000209,0.001770,5.986088
toline incident,9.000000,0.000376,0.002965,6.237402
toline cleared,3.000000,0.000125,0.001126,5.669418
journal st,4.000000,0.000167,0.001453,7.169041
jline directions,6.000000,0.000251,0.002078,6.446983
jline parkway,6.000000,0.000251,0.002078,7.972003
jline broadwayeastern,6.000000,0.000251,0.002078,9.224766
broadwayeastern station,12.000000,0.000501,0.003809,6.705727
broadwayeastern parkway,12.000000,0.000501,0.003809,7.972003
broadwayeastern marcy,12.000000,0.000501,0.003809,9.144724
marcy avenue,12.000000,0.000501,0.003809,7.034510
marcy construction,4.000000,0.000167,0.001453,5.054554
marcy station,12.000000,0.000501,0.003809,6.625684
marcy cleared,5.000000,0.000209,0.001770,5.561205
zline station,6.000000,0.000251,0.002078,6.705727
zline parkway,6.000000,0.000251,0.002078,7.972003
zline broadwayeastern,6.000000,0.000251,0.002078,9.224766
village elbridge,4.000000,0.000167,0.001453,9.311778
newline central,3.000000,0.000125,0.001126,7.702340
newline nb,3.000000,0.000125,0.001126,7.155796
newline grand,3.000000,0.000125,0.001126,8.020794
haven station,6.000000,0.000251,0.002078,6.551576
haven union,6.000000,0.000251,0.002078,8.559790
havenline central,3.000000,0.000125,0.001126,7.702340
havenline grand,3.000000,0.000125,0.001126,8.020794
havenline terminal,3.000000,0.000125,0.001126,8.426259
campus construction,3.000000,0.000125,0.001126,5.540062
pabloalboran maregosco,6.000000,0.000251,0.002078,9.224766
pabloalboran cristinaserras,5.000000,0.000209,0.001770,9.224766
pabloalboran anapc,5.000000,0.000209,0.001770,9.224766
maregosco cristinaserras,5.000000,0.000209,0.001770,9.917914
maregosco anapc,5.000000,0.000209,0.001770,9.917914
coke talk,12.000000,0.000501,0.003809,7.265063
coke weed,12.000000,0.000501,0.003809,8.665151
coke walkampa,12.000000,0.000501,0.003809,9.070616
whitestone bridge,4.000000,0.000167,0.001453,7.535286
whitestone plaza,4.000000,0.000167,0.001453,8.490797
whitestone toll,4.000000,0.000167,0.001453,8.876460
docthompsonshow whatilearnedtoday,5.000000,0.000209,0.001770,9.917914
noskiss kospisa,6.000000,0.000251,0.002078,9.224766
nimalevy noskiss,7.000000,0.000292,0.002380,9.378917
nimalevy kospisa,7.000000,0.000292,0.002380,9.496700
challenges tillerson,3.000000,0.000125,0.001126,8.937084
challenges iq,5.000000,0.000209,0.001770,7.907465
tillerson iq,4.000000,0.000167,0.001453,7.972003
iq moron,3.000000,0.000125,0.001126,5.979573
iq test,9.000000,0.000376,0.002965,7.741480
iq tests,4.000000,0.000167,0.001453,7.972003
forecast today,26.000000,0.001086,0.007414,6.197796
forecast hi,23.000000,0.000961,0.006676,6.536229
forecast sunny,23.000000,0.000961,0.006676,8.219775
outono metropolitan,3.000000,0.000125,0.001126,8.765234
outono area,3.000000,0.000125,0.001126,8.243937
outono lindo,3.000000,0.000125,0.001126,10.323379
lindo metropolitan,3.000000,0.000125,0.001126,8.477552
lindo area,3.000000,0.000125,0.001126,7.956255
jerseycitylawyer court,3.000000,0.000125,0.001126,6.922181
jerseycitylawyer circuit,3.000000,0.000125,0.001126,7.797650
jerseycitylawyer cms,3.000000,0.000125,0.001126,8.308476
triborough west,3.000000,0.000125,0.001126,8.377468
triborough bridge,3.000000,0.000125,0.001126,7.535286
triborough leg,3.000000,0.000125,0.001126,9.407088
shore parkway,4.000000,0.000167,0.001453,7.748860
realbigballs realdonaldtrump,11.000000,0.000460,0.003532,6.180244
realbigballs vp,10.000000,0.000418,0.003251,7.925483
nbsb traffic,3.000000,0.000125,0.001126,7.490165
louise mcnaught,5.000000,0.000209,0.001770,9.917914
garden state,3.000000,0.000125,0.001126,7.286824
garden parkway,3.000000,0.000125,0.001126,7.461178
sexually harassed,3.000000,0.000125,0.001126,9.342549
mountain exit,6.000000,0.000251,0.002078,6.229034
mountain rd,6.000000,0.000251,0.002078,7.131531
mountain binghamtonnyc,6.000000,0.000251,0.002078,9.630231
transfer path,4.000000,0.000167,0.001453,8.377468
transfer station,4.000000,0.000167,0.001453,6.012580
transfer hoboken,4.000000,0.000167,0.001453,9.070616
carmenbarcaru noskiss,7.000000,0.000292,0.002380,9.512448
carmenbarcaru nimalevy,7.000000,0.000292,0.002380,9.630231
carmenbarcaru kospisa,6.000000,0.000251,0.002078,9.476081
hoboken path,4.000000,0.000167,0.001453,8.511000
hoboken station,4.000000,0.000167,0.001453,6.146111
chinatown nyc,3.000000,0.000125,0.001126,6.185549
usciences thank,3.000000,0.000125,0.001126,7.166378
goodman st,3.000000,0.000125,0.001126,7.392185
goodman traffic,3.000000,0.000125,0.001126,7.777847
emergency nurses,3.000000,0.000125,0.001126,9.630231
emergency weekteamcolumbiaed,3.000000,0.000125,0.001126,9.917914
emergency allinatallened,3.000000,0.000125,0.001126,9.917914
nurses guys,3.000000,0.000125,0.001126,7.708419
nurses weekteamcolumbiaed,3.000000,0.000125,0.001126,10.323379
nurses allinatallened,3.000000,0.000125,0.001126,10.323379
weekteamcolumbiaed rock,3.000000,0.000125,0.001126,8.713941
weekteamcolumbiaed guys,3.000000,0.000125,0.001126,7.996101
weekteamcolumbiaed allinatallened,3.000000,0.000125,0.001126,10.611061
allinatallened rock,3.000000,0.000125,0.001126,8.713941
allinatallened guys,3.000000,0.000125,0.001126,7.996101
allinatallened enweek,3.000000,0.000125,0.001126,10.611061
enweek powerful,3.000000,0.000125,0.001126,9.144724
enweek resourceful,3.000000,0.000125,0.001126,10.611061
resourceful powerful,3.000000,0.000125,0.001126,9.144724
trumpsguccigirl michaelsanewman,4.000000,0.000167,0.001453,10.100235
trumpsguccigirl realpolitidiva,5.000000,0.000209,0.001770,10.100235
trumpsguccigirl johnwusmc,4.000000,0.000167,0.001453,10.100235
michaelsanewman realpolitidiva,4.000000,0.000167,0.001453,10.100235
michaelsanewman johnwusmc,3.000000,0.000125,0.001126,10.035697
realpolitidiva johnwusmc,4.000000,0.000167,0.001453,10.100235
garner dead,3.000000,0.000125,0.001126,8.183312
garner selling,3.000000,0.000125,0.001126,9.630231
garner cigarettes,3.000000,0.000125,0.001126,10.323379
routepulaski nj,4.000000,0.000167,0.001453,7.145325
routepulaski skyway,4.000000,0.000167,0.001453,10.323379
skyway nj,4.000000,0.000167,0.001453,7.145325
fuk espn,3.000000,0.000125,0.001126,7.202483
rob rcstoryteller,3.000000,0.000125,0.001126,10.100235
rob accepts,3.000000,0.000125,0.001126,10.100235
brownsville brooklyn,5.000000,0.000209,0.001770,6.603728
cristinaserras anapc,5.000000,0.000209,0.001770,10.100235
consultant city,3.000000,0.000125,0.001126,6.768031
michaels cichael,6.000000,0.000251,0.002078,9.407088
analyst work,3.000000,0.000125,0.001126,5.604880
newjerseyturnpike nb,3.000000,0.000125,0.001126,7.666622
newjerseyturnpike north,3.000000,0.000125,0.001126,7.838472
newjerseyturnpike interchange,3.000000,0.000125,0.001126,9.001623
hobline directions,4.000000,0.000167,0.001453,6.041518
hobline incident,6.000000,0.000251,0.002078,5.986088
hobline cleared,3.000000,0.000125,0.001126,5.823569
weehawken nj,4.000000,0.000167,0.001453,7.145325
secaucus station,4.000000,0.000167,0.001453,6.012580
secaucus nj,4.000000,0.000167,0.001453,6.452178
secaucus transfer,4.000000,0.000167,0.001453,8.937084
secaucus hoboken,4.000000,0.000167,0.001453,9.070616
goody ya,3.000000,0.000125,0.001126,7.739381
physical therapist,3.000000,0.000125,0.001126,9.630231
verona great,3.000000,0.000125,0.001126,5.773897
verona ny,3.000000,0.000125,0.001126,5.301694
verona fit,3.000000,0.000125,0.001126,6.994155
oatmeal good,3.000000,0.000125,0.001126,5.986088
queenskings line,4.000000,0.000167,0.001453,7.550790
queenskings county,4.000000,0.000167,0.001453,8.713941
queenskings koskuisko,4.000000,0.000167,0.001453,10.323379
koskuisko bridge,4.000000,0.000167,0.001453,7.535286
linden place,3.000000,0.000125,0.001126,7.838472
parade nyc,3.000000,0.000125,0.001126,6.473231
beatoficial entreamigosesnormalque,3.000000,0.000125,0.001126,10.611061
tue today,25.000000,0.001044,0.007169,6.306996
tue oct,25.000000,0.001044,0.007169,7.948473
tue forecast,25.000000,0.001044,0.007169,8.342377
partly lo,23.000000,0.000961,0.006676,7.598799
partly cloudy,23.000000,0.000961,0.006676,8.490797
cloudy lo,25.000000,0.001044,0.007169,7.598799
mayoral debate,4.000000,0.000167,0.001453,9.070616
ralph avenue,3.000000,0.000125,0.001126,7.114553
ralph st,3.000000,0.000125,0.001126,7.392185
ralph johns,3.000000,0.000125,0.001126,9.630231
actus group,3.000000,0.000125,0.001126,8.490797
actus consulting,3.000000,0.000125,0.001126,10.611061
consulting group,3.000000,0.000125,0.001126,8.490797
kare rob,3.000000,0.000125,0.001126,10.100235
kare photojournalist,3.000000,0.000125,0.001126,10.611061
photojournalist rob,3.000000,0.000125,0.001126,10.100235
photojournalist rcstoryteller,3.000000,0.000125,0.001126,10.611061
rcstoryteller national,3.000000,0.000125,0.001126,8.765234
rcstoryteller accepts,3.000000,0.000125,0.001126,10.611061
rcstoryteller murrow,3.000000,0.000125,0.001126,10.323379
accepts award,3.000000,0.000125,0.001126,9.224766
accepts national,3.000000,0.000125,0.001126,8.765234
accepts murrow,3.000000,0.000125,0.001126,10.323379
murrow video,3.000000,0.000125,0.001126,7.660791
murrow award,4.000000,0.000167,0.001453,9.224766
murrow excellence,3.000000,0.000125,0.001126,10.323379
excellence video,3.000000,0.000125,0.001126,7.948473
streetmorgan avenue,4.000000,0.000167,0.001453,7.114553
streetmorgan plaza,4.000000,0.000167,0.001453,8.490797
streetmorgan washington,4.000000,0.000167,0.001453,8.876460
survey line,4.000000,0.000167,0.001453,5.440577
survey oil,3.000000,0.000125,0.001126,7.114553
survey essential,28.000000,0.001170,0.007897,7.990022
survey oils,24.000000,0.001003,0.006924,7.990022
survey products,23.000000,0.000961,0.006676,7.981364
artusa law,3.000000,0.000125,0.001126,8.477552
artusa firm,3.000000,0.000125,0.001126,10.323379
hodakotb love,3.000000,0.000125,0.001126,5.440577
hodakotb come,3.000000,0.000125,0.001126,6.473231
hundreds thousands,3.000000,0.000125,0.001126,9.630231
lizemooney designer,3.000000,0.000125,0.001126,9.512448
lizemooney rjnovelline,3.000000,0.000125,0.001126,10.611061
lizemooney beyondbluenycc,3.000000,0.000125,0.001126,10.611061
rjnovelline nycc,3.000000,0.000125,0.001126,8.531619
rjnovelline beyondbluenycc,3.000000,0.000125,0.001126,10.611061
rjnovelline nycccosplay,3.000000,0.000125,0.001126,10.611061
beyondbluenycc cosplay,3.000000,0.000125,0.001126,9.407088
beyondbluenycc nycc,3.000000,0.000125,0.001126,8.531619
beyondbluenycc nycccosplay,3.000000,0.000125,0.001126,10.611061
nycccosplay cosplay,3.000000,0.000125,0.001126,9.407088
acaba una,3.000000,0.000125,0.001126,8.574179
acaba foto,3.000000,0.000125,0.001126,10.100235
acaba publicar,3.000000,0.000125,0.001126,10.611061
publicar en,3.000000,0.000125,0.001126,7.084700
publicar una,3.000000,0.000125,0.001126,8.574179
publicar foto,3.000000,0.000125,0.001126,10.100235
corning exit,4.000000,0.000167,0.001453,6.516716
gma gingerzee,3.000000,0.000125,0.001126,10.100235
caton avenue,4.000000,0.000167,0.001453,6.421406
caton parkway,4.000000,0.000167,0.001453,7.278856
caton avenueocean,4.000000,0.000167,0.001453,9.630231
caton avenueflatbush,4.000000,0.000167,0.001453,9.630231
avenueocean parkway,4.000000,0.000167,0.001453,7.972003
avenueocean caton,4.000000,0.000167,0.001453,9.630231
avenueocean avenueflatbush,4.000000,0.000167,0.001453,10.323379
avenueflatbush avenue,4.000000,0.000167,0.001453,7.114553
newjerseyturnpikehudsoncountyextension eb,4.000000,0.000167,0.001453,7.198813
newjerseyturnpikehudsoncountyextension interchange,4.000000,0.000167,0.001453,9.001623
newjerseyturnpikehudsoncountyextension toll,4.000000,0.000167,0.001453,8.876460
gabrielsherman weeklystandard,3.000000,0.000125,0.001126,10.611061
woodbridgetownship nj,3.000000,0.000125,0.001126,7.145325
emeraldzoo ladybuggedhc,4.000000,0.000167,0.001453,10.100235
ballet historic,5.000000,0.000209,0.001770,8.349298
ballet nice,5.000000,0.000209,0.001770,6.932232
ballet slideshow,5.000000,0.000209,0.001770,8.413836
zamalhills emeraldzoo,4.000000,0.000167,0.001453,10.100235
zamalhills ladybuggedhc,4.000000,0.000167,0.001453,10.323379
lilgokuhot weed,12.000000,0.000501,0.003809,8.168714
lilgokuhot using,11.000000,0.000460,0.003532,7.308512
lilgokuhot coke,12.000000,0.000501,0.003809,8.420028
lilgokuhot weedampcoffee,11.000000,0.000460,0.003532,8.574179
lilgokuhot mymixtapez,11.000000,0.000460,0.003532,7.143433
lilgokuhot walkampa,12.000000,0.000501,0.003809,8.574179
weedampcoffee app,11.000000,0.000460,0.003532,7.758429
weedampcoffee using,11.000000,0.000460,0.003532,8.046111
weedampcoffee mymixtapez,11.000000,0.000460,0.003532,7.881032
mymixtapez ny,3.000000,0.000125,0.001126,3.082490
mymixtapez want,5.000000,0.000209,0.001770,4.182202
mymixtapez app,23.000000,0.000961,0.006676,7.065282
nyctsubwayscoop ny,4.000000,0.000167,0.001453,5.589376
upward music,9.000000,0.000376,0.002965,7.666622
upward good,7.000000,0.000292,0.002380,5.734773
upward books,9.000000,0.000376,0.002965,8.490797
harriman station,4.000000,0.000167,0.001453,6.705727
harriman port,4.000000,0.000167,0.001453,9.630231
harriman jervis,4.000000,0.000167,0.001453,10.323379
jervis station,4.000000,0.000167,0.001453,6.705727
binghamtonnyc construction,4.000000,0.000167,0.001453,5.827744
binghamtonnyc directions,4.000000,0.000167,0.001453,6.041518
walkampa talk,12.000000,0.000501,0.003809,7.419214
walkampa weed,12.000000,0.000501,0.003809,8.819301
walkampa using,12.000000,0.000501,0.003809,8.046111
essential oil,4.000000,0.000167,0.001453,7.343395
essential survey,6.000000,0.000251,0.002078,6.449577
essential oils,30.000000,0.001253,0.008375,8.154325
essential products,26.000000,0.001086,0.007414,8.045126
oils survey,5.000000,0.000209,0.001770,6.421406
oils essential,5.000000,0.000209,0.001770,6.362565
oils products,23.000000,0.000961,0.006676,8.076674
products today,3.000000,0.000125,0.001126,4.038312
sidelower level,6.000000,0.000251,0.002078,8.937084
towelettes survey,3.000000,0.000125,0.001126,8.213165
wxonly cjhibshman,3.000000,0.000125,0.001126,10.611061
exec producer,3.000000,0.000125,0.001126,8.937084
crescent road,4.000000,0.000167,0.001453,7.720689
jasmiinelex parforetom,7.000000,0.000292,0.002380,9.763763
jkasperwash markagee,5.000000,0.000209,0.001770,9.630231
jkasperwash harrylylesjr,3.000000,0.000125,0.001126,9.630231
lucas hedges,4.000000,0.000167,0.001453,10.323379
lorrys lens,3.000000,0.000125,0.001126,10.035697
lorry incredible,3.000000,0.000125,0.001126,9.407088
lorry explores,3.000000,0.000125,0.001126,10.611061
lorry essence,3.000000,0.000125,0.001126,10.611061
explores incredible,3.000000,0.000125,0.001126,9.407088
explores essence,3.000000,0.000125,0.001126,10.611061
sodus line,4.000000,0.000167,0.001453,7.550790
sodus town,4.000000,0.000167,0.001453,7.881032
sodus lyons,4.000000,0.000167,0.001453,10.323379
lyons line,4.000000,0.000167,0.001453,7.550790
roys people,4.000000,0.000167,0.001453,6.192220
kims town,9.000000,0.000376,0.002965,7.881032
kims michaels,9.000000,0.000376,0.002965,9.407088
kims cichael,6.000000,0.000251,0.002078,9.512448
trendnista hair,4.000000,0.000167,0.001453,7.278856
trendnista shoot,4.000000,0.000167,0.001453,8.377468
trendnista sensual,7.000000,0.000292,0.002380,9.630231
trendnista colored,4.000000,0.000167,0.001453,9.630231
slideshow historic,14.000000,0.000585,0.004354,8.868091
slideshow nice,14.000000,0.000585,0.004354,7.451025
slideshow tour,10.000000,0.000418,0.003251,8.359769
palisades av,4.000000,0.000167,0.001453,8.765234
pond rd,6.000000,0.000251,0.002078,7.824679
theamazingsb voflows,3.000000,0.000125,0.001126,10.323379
hamp historic,9.000000,0.000376,0.002965,8.937084
hamp nice,9.000000,0.000376,0.002965,7.520018
hamp slideshow,9.000000,0.000376,0.002965,9.001623
sensual shoot,7.000000,0.000292,0.002380,9.070616
